Unnamed: 0,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Genre
9593,Michael Bublé,Haven't Met You Yet,Crazy Love,album,0.615,0.733,8.0,-4.808,0.0335,0.152,0.0,0.109,0.796,122.58,244587.0,Michael Bublé - Haven't Met You Yet [Official Music Video],Michael Bublé,160018074.0,716100.0,43729.0,True,True,281761935.0,jazz
9594,Michael Bublé,Let It Snow! - 10th Anniversary,Christmas (Deluxe 10th Anniversary Edition),album,0.558,0.531,7.0,-5.114,0.0478,0.631,0.0,0.124,0.576,129.908,159629.0,Michael Bublé - Let It Snow! [10th Anniversary] (Official Music Video),Michael Bublé,14384774.0,58359.0,1121.0,True,True,34429693.0,jazz
9595,Michael Bublé,I'll Be Home for Christmas,Christmas,album,0.282,0.101,7.0,-14.657,0.0315,0.934,5.05e-05,0.159,0.141,83.13,264827.0,Michael Bublé - I'll Be Home For Christmas [Official HD],Michael Bublé,21431823.0,37733.0,1022.0,True,True,168562775.0,jazz
9596,Yandel,Yandel 150,Resistencia,album,0.783,0.729,6.0,-3.549,0.0691,0.0492,0.000272,0.1,0.58,167.968,216148.0,"Yandel, Feid  - Yandel 150 (Video Oficial)",Yandel,39342858.0,385150.0,7938.0,True,True,80157400.0,reggaeton
9597,Yandel,CANCIÓN CON YANDEL,LAS QUE NO IBAN A SALIR,album,0.75,0.741,9.0,-4.43,0.402,0.447,0.0,0.121,0.495,79.968,209180.0,BAD BUNNY x YANDEL - CANCIÓN CON YANDEL | LAS QUE NO IBAN A SALIR (Audio Oficial),Bad Bunny,121536986.0,873482.0,11528.0,True,True,284186392.0,reggaeton
9598,Yandel,XQ Te Pones Así,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,album,0.812,0.697,10.0,-3.441,0.0694,0.134,0.0,0.147,0.477,92.03,218693.0,"Feid, Yandel - XQ Te Pones Así (Official Video)",FeidVEVO,8407136.0,149999.0,2700.0,True,True,29744228.0,reggaeton
9599,Yandel,Te Gusta,Resistencia,album,0.747,0.882,5.0,-2.649,0.0422,0.0501,3.06e-05,0.0926,0.692,93.003,200507.0,"Yandel, Wisin -  Te Gusta (Video Oficial) | Resistencia",Yandel,5741369.0,70375.0,2469.0,True,True,4019994.0,reggaeton
9600,Yandel,Báilame - Remix,La Criatura,album,0.646,0.865,6.0,-4.215,0.0983,0.269,4.16e-06,0.11,0.762,191.954,217093.0,"Nacho, Yandel, Bad Bunny - Báilame (Remix)",NachoVEVO,954776832.0,3386777.0,122023.0,True,True,434414483.0,reggaeton
9601,Yandel,Encantadora,Dangerous,album,0.662,0.874,8.0,-4.509,0.0471,0.147,0.0,0.141,0.926,169.943,240093.0,Yandel - Encantadora (Official Video),YandelVEVO,610195947.0,1883692.0,39954.0,True,True,250120022.0,reggaeton
9602,Yandel,Hey DJ,CNCO,album,0.798,0.809,5.0,-6.152,0.0839,0.0317,0.0,0.214,0.471,90.006,206920.0,"CNCO, Yandel - Hey DJ (Official Video)",CNCOVEVO,371764428.0,2450482.0,115462.0,True,True,428746279.0,pop
9604,Yandel,Delincuente,Resistencia,album,0.807,0.652,11.0,-5.216,0.0928,0.122,3.49e-05,0.131,0.429,107.932,172481.0,"Yandel, Tiago PZK - Delincuente (Video Oficial)",Yandel,4445247.0,66772.0,7880.0,True,True,4758034.0,reggaeton
9606,Gusttavo Lima,Ex dos Meus Sonhos - Ao Vivo,Buteco Goiânia (Ao Vivo),album,0.75,0.748,9.0,-4.424,0.0331,0.554,0.0,0.921,0.607,105.989,182944.0,Gusttavo Lima - Ex dos Meus Sonhos (Ao Vivo em Goiânia),Gusttavo Lima Oficial,60421202.0,268255.0,5296.0,False,False,64919190.0,pop
9607,Gusttavo Lima,Cara da Derrota - Ao Vivo,Buteco Goiânia (Ao Vivo),album,0.778,0.804,7.0,-4.386,0.0412,0.462,0.0,0.834,0.605,122.074,161803.0,Gusttavo Lima - Cara da Derrota (Ao Vivo em Goiânia),Gusttavo Lima Oficial,29463934.0,111643.0,2489.0,False,False,32872413.0,pop
9608,Gusttavo Lima,Fala Mal de Mim - Ao Vivo,Fala Mal de Mim (Ao Vivo),single,0.672,0.957,7.0,-4.272,0.0485,0.197,0.000481,0.386,0.895,160.005,204938.0,Gusttavo Lima - Fala Mal de Mim (Ao Vivo em Maceió),Gusttavo Lima Oficial,148464753.0,637843.0,11524.0,False,False,96017573.0,pop
9609,Gusttavo Lima,Cavalo de Pau,Cavalo de Pau,single,0.728,0.707,7.0,-4.289,0.0328,0.332,0.0,0.462,0.657,126.973,164029.0,Bruno & Denner  e Gusttavo Lima -  Cavalo de Pau,Bruno e Denner,29010276.0,82596.0,775.0,True,True,26230351.0,pop
9610,Gusttavo Lima,Termina Comigo Antes,Termina Comigo Antes,single,0.541,0.713,0.0,-4.313,0.0368,0.586,0.0,0.661,0.285,110.414,187381.0,Gusttavo Lima - Termina Comigo Antes  (Ao Vivo em Porto Alegre),Gusttavo Lima Oficial,260769230.0,1321681.0,23749.0,False,False,141183805.0,pop
9611,Gusttavo Lima,Bloqueado - Ao Vivo,Buteco in Boston (Ao Vivo),album,0.828,0.721,1.0,-4.274,0.0558,0.153,0.0,0.547,0.651,129.092,168689.0,Gusttavo Lima - Bloqueado (Buteco In Boston),Gusttavo Lima Oficial,266252667.0,1131121.0,15967.0,False,False,183012606.0,pop
9612,Gusttavo Lima,Saudade Fudida - Ao Vivo,Buteco Goiânia (Ao Vivo),album,0.695,0.896,7.0,-3.808,0.0716,0.329,0.0,0.945,0.782,163.94,157547.0,Gusttavo Lima - Saudade Fudida (Ao Vivo em Goiânia),Gusttavo Lima Oficial,18093137.0,67550.0,1791.0,False,False,15878112.0,pop
9613,Gusttavo Lima,Não Pega Ninguém Ainda (Ao Vivo),Não Pega Ninguém Ainda (Ao Vivo),single,0.783,0.672,5.0,-4.847,0.0375,0.68,0.0,0.854,0.699,108.955,175467.0,Gusttavo Lima - Não Pega Ninguém Ainda (Ao Vivo em Belo Horizonte),Gusttavo Lima Oficial,78113244.0,375669.0,10394.0,False,False,48746390.0,pop
9614,Gusttavo Lima,Saudade da Minha Vida - Ao Vivo,Saudade da Minha Vida (Ao Vivo),single,0.509,0.935,8.0,-3.627,0.0709,0.108,0.0,0.907,0.769,158.927,194850.0,Gusttavo Lima - Saudade da Minha Vida (Ao Vivo no Buteco São Paulo),Gusttavo Lima Oficial,8907799.0,71198.0,2187.0,False,False,1917585.0,pop
9615,Gusttavo Lima,Nota de Repúdio - Ao Vivo,Buteco in Boston (Ao Vivo),album,0.811,0.807,4.0,-2.681,0.1,0.381,0.0,0.977,0.766,115.01,164949.0,Gusttavo Lima - Nota de Repúdio (Buteco in Boston),Gusttavo Lima Oficial,125158500.0,730405.0,12450.0,False,False,150343636.0,pop
9626,Foo Fighters,Everlong,The Colour And The Shape,album,0.413,0.881,11.0,-5.541,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547.0,Foo Fighters - Everlong (Official HD Video),foofightersVEVO,253556205.0,1275241.0,42571.0,True,True,750136852.0,alternative rock
9627,Foo Fighters,The Pretender,"Echoes, Silence, Patience & Grace",album,0.433,0.959,9.0,-4.04,0.0431,0.000917,0.0,0.028,0.365,172.984,269373.0,Foo Fighters - The Pretender,foofightersVEVO,526702459.0,2489533.0,87678.0,True,True,589718293.0,rock
9628,Foo Fighters,Learn to Fly,There Is Nothing Left To Lose,album,0.465,0.919,4.0,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293.0,Foo Fighters - Learn To Fly (Official Music Video),foofightersVEVO,162864195.0,709833.0,31559.0,True,True,429307999.0,alternative rock
9629,Foo Fighters,Best of You,In Your Honor,album,0.366,0.94,1.0,-5.119,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,255627.0,Foo Fighters - Best Of You (Official Music Video),foofightersVEVO,234583947.0,1142774.0,32242.0,True,True,499422347.0,alternative rock
9630,Foo Fighters,My Hero,The Colour And The Shape,album,0.398,0.927,9.0,-4.212,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,260027.0,Foo Fighters - My Hero (Official HD Video),foofightersVEVO,64941486.0,428551.0,19077.0,True,True,287972116.0,alternative rock
9631,Foo Fighters,All My Life,One By One (Expanded Edition),album,0.577,0.604,5.0,-5.703,0.0495,0.000218,0.000579,0.477,0.637,167.719,263440.0,Foo Fighters - All My Life (Official Music Video),foofightersVEVO,100980453.0,455056.0,12136.0,True,True,293045629.0,alternative rock
9632,Foo Fighters,Times Like These,One By One (Expanded Edition),album,0.376,0.908,4.0,-3.793,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,265560.0,Foo Fighters - Times Like These (Official HD Video),foofightersVEVO,68378626.0,296365.0,11011.0,True,True,173873903.0,alternative rock
9633,Foo Fighters,Monkey Wrench,The Colour And The Shape,album,0.401,0.953,4.0,-4.276,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,231480.0,Foo Fighters - Monkey Wrench (Official Music Video),foofightersVEVO,41473775.0,163230.0,6774.0,True,True,175431641.0,alternative rock
9634,Foo Fighters,Walk,Wasting Light,album,0.234,0.865,9.0,-5.131,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960.0,Foo Fighters. Walk.,Foo Fighters,116365141.0,813270.0,41940.0,True,True,192681635.0,rock
9635,Foo Fighters,Everlong - Acoustic Version,Greatest Hits,compilation,0.643,0.344,2.0,-11.342,0.0349,0.909,0.0112,0.106,0.547,144.171,250907.0,"Foo Fighters | Everlong (Acoustic - March 20, 2021)",Foo Fighters,11869752.0,289173.0,12092.0,True,True,186839851.0,alternative rock
9636,My Chemical Romance,Teenagers,The Black Parade,album,0.463,0.857,4.0,-3.063,0.0632,0.0506,0.0,0.184,0.856,111.647,161920.0,My Chemical Romance - Teenagers [Official Music Video] [4K],My Chemical Romance,164340753.0,1180619.0,76497.0,True,True,684511925.0,alternative rock
9637,My Chemical Romance,Welcome to the Black Parade,The Black Parade,album,0.217,0.905,2.0,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107.0,My Chemical Romance - Welcome To The Black Parade [Official Music Video] [HD],My Chemical Romance,282364186.0,2292556.0,143569.0,True,True,606713058.0,alternative rock
9638,My Chemical Romance,I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,album,0.21,0.94,9.0,-3.427,0.123,0.00602,0.0,0.269,0.255,179.722,186480.0,My Chemical Romance - I'm Not Okay (I Promise) [Dialogue/MTV Version],My Chemical Romance,103700229.0,976903.0,65084.0,True,True,342215301.0,pop
9639,My Chemical Romance,Helena,Three Cheers for Sweet Revenge,album,0.356,0.96,4.0,-3.487,0.104,0.0142,0.0,0.209,0.0857,125.921,204733.0,My Chemical Romance - Helena [Official Music Video],My Chemical Romance,177784104.0,1458581.0,70209.0,True,True,305131207.0,pop
9640,My Chemical Romance,I Don't Love You,The Black Parade,album,0.289,0.796,0.0,-4.22,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,238680.0,My Chemical Romance - I Don't Love You [Official Music Video] [HD],My Chemical Romance,128663915.0,907251.0,42297.0,True,True,202807354.0,alternative rock
9641,My Chemical Romance,Cancer,The Black Parade,album,0.457,0.515,4.0,-4.31,0.0261,0.358,0.0,0.278,0.222,74.984,142973.0,Cancer - My Chemical Romance (Music Video) HD,Michele Bucci,502442.0,3531.0,323.0,False,False,138237271.0,alternative rock
9642,My Chemical Romance,Famous Last Words,The Black Parade,album,0.467,0.883,2.0,-3.679,0.106,0.000321,0.000152,0.125,0.309,122.252,299227.0,My Chemical Romance - Famous Last Words [Official Music Video] [HD],My Chemical Romance,137688287.0,761514.0,70913.0,True,True,248895410.0,alternative rock
9643,My Chemical Romance,Na Na Na (Na Na Na Na Na Na Na Na Na),Danger Days: The True Lives of the Fabulous Killjoys,album,0.411,0.986,8.0,-2.522,0.0583,0.000264,0.00148,0.371,0.649,165.981,205960.0,My Chemical Romance - Na Na Na [Official Music Video],My Chemical Romance,87309637.0,820951.0,107793.0,True,True,204493320.0,alternative rock
9644,My Chemical Romance,The Ghost of You,Three Cheers for Sweet Revenge,album,0.202,0.886,11.0,-3.805,0.0816,0.0286,0.0,0.643,0.192,145.781,194253.0,My Chemical Romance - The Ghost Of You [Official Music Video],My Chemical Romance,115137893.0,963815.0,61264.0,True,True,125095204.0,pop
9645,My Chemical Romance,Dead!,The Black Parade,album,0.481,0.973,7.0,-1.945,0.0542,0.0037,0.000877,0.325,0.362,99.331,195520.0,Dead - My Chemical Romance,Black Balloon,20297172.0,201954.0,16081.0,False,False,137627792.0,alternative rock
9648,Cartel De Santa,Leve,Viejo Marihuano,album,0.663,0.802,0.0,-4.086,0.246,0.188,0.0,0.166,0.679,177.842,225240.0,Cartel de Santa - LEVE (VIDEO OFICIAL) New Video,elcarteldesantatv,271990331.0,1236899.0,23578.0,True,True,216342910.0,hip hop
9649,Cartel De Santa,Si Te Vienen a Contar,Golpe Avisa,album,0.734,0.663,10.0,-6.279,0.309,0.341,0.0,0.649,0.845,166.846,219573.0,Cartel de Santa Si te Vienen a Contar (VIDEO OFICIAL) Album Golpe Avisa,babiloniamusic,13942545.0,88178.0,603.0,True,True,217991254.0,hip hop
9651,Cartel De Santa,Culón Culito,Viejo Marihuano,album,0.762,0.862,6.0,-3.706,0.0996,0.373,0.0,0.836,0.95,102.84,223560.0,Culón Culito - Cartel de Santa (VIDEO OFICIAL) New Video,elcarteldesantatv,119429844.0,1013503.0,34288.0,True,True,148020078.0,hip hop
9652,Cartel De Santa,Los Mensajes del Whatsapp,Golpe Avisa,album,0.813,0.783,1.0,-5.347,0.215,0.707,0.0,0.219,0.927,129.208,213480.0,Cartel de Santa - Los Mensajes del Whatsapp (VIDEO OFICIAL) New Video,elcarteldesantatv,327229578.0,1345697.0,32075.0,True,True,156623438.0,hip hop
9654,Cartel De Santa,Bombos y Tarolas,Sincopa,album,0.894,0.65,10.0,-4.956,0.117,0.00248,0.00869,0.057,0.787,87.982,292160.0,Cartel de Santa - Bombos y Tarolas,elcarteldesantaVEVO,205841940.0,870062.0,12937.0,True,True,175771732.0,hip hop
9655,Cartel De Santa,El Arte del Engaño,Vol. II,album,0.617,0.659,9.0,-8.29,0.327,0.0344,0.000535,0.11,0.591,176.989,262747.0,Cartel de Santa - El Arte del Engaño (Video Version),elcarteldesantaVEVO,204672869.0,807032.0,15451.0,True,True,106946911.0,hip hop
9656,Rick Ross,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,single,0.831,0.502,10.0,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,205427.0,Drake - Money In The Grave ft. Rick Ross,DrakeVEVO,56794890.0,791588.0,18268.0,True,True,826816158.0,hip hop
9657,Rick Ross,Aston Martin Music,Teflon Don,album,0.57,0.58,1.0,-5.547,0.21,0.0124,0.0,0.0498,0.404,171.812,270627.0,"Rick Ross - Aston Martin Music ft. Drake, Chrisette Michele",RickRossVEVO,332759741.0,1242838.0,52653.0,True,True,176790520.0,hip hop
9658,Rick Ross,Run It (feat. Rick Ross & Rich Brian),Shang-Chi and The Legend of The Ten Rings: The Album,album,0.688,0.725,2.0,-7.806,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,163373.0,DJ Snake - Run It (ft. Rick Ross & Rich Brian) (Official Music Video),DJSnakeVEVO,10518579.0,313970.0,6312.0,True,True,57799791.0,hip hop
9659,Rick Ross,Hustlin',Port Of Miami,album,0.502,0.652,9.0,-7.224,0.3,0.0848,0.0,0.0675,0.648,136.08,254093.0,Rick Ross - Hustlin' (Official Music Video),RickRossVEVO,113334869.0,645680.0,24869.0,True,True,180984041.0,hip hop
9660,Rick Ross,Purple Lamborghini (with Rick Ross),Purple Lamborghini (with Rick Ross),single,0.457,0.899,10.0,-2.591,0.132,0.0019,0.0,0.831,0.298,147.268,215510.0,Skrillex & Rick Ross - Purple Lamborghini [Official Video],Skrillex,516052924.0,4441252.0,147715.0,True,True,373600698.0,electronic
9661,Rick Ross,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,album,0.42,0.725,8.0,-4.262,0.223,0.092,0.0,0.18,0.186,77.941,501648.0,"DJ Khaled - GOD DID (Official Audio) ft. Rick Ross, Lil Wayne, Jay-Z, John Legend, Fridayy",DJKhaledVEVO,18327141.0,314778.0,29791.0,True,True,29746664.0,hip hop
9662,Rick Ross,You Only Live Twice (with Lil Wayne & Rick Ross),Certified Lover Boy,album,0.519,0.851,7.0,-6.001,0.29,0.118,0.0,0.178,0.711,123.823,213104.0,"Drake - You Only Live Twice (Audio) ft. Lil Wayne, Rick Ross",DrakeVEVO,4569826.0,78353.0,4360.0,True,True,66149639.0,hip hop
9663,Rick Ross,Stay Schemin,Stay Schemin,single,0.541,0.734,7.0,-4.232,0.166,0.0621,0.0,0.12,0.321,162.304,267720.0,Rick Ross Ft. Drake & French Montana - Stay Schemin,OfficialRickRossTV,22790777.0,165897.0,6445.0,False,False,107348067.0,hip hop
9664,Rick Ross,Gold Roses (feat. Drake),Port of Miami 2,album,0.502,0.633,1.0,-5.8,0.419,0.00991,0.0,0.389,0.552,83.226,349600.0,Rick Ross - Gold Roses (Official Video) ft. Drake,RickRossVEVO,11798999.0,138287.0,4453.0,True,True,126504817.0,hip hop
9665,Rick Ross,Here I Am,Trilla,album,0.746,0.717,10.0,-5.788,0.127,0.189,0.0,0.0704,0.475,109.754,209547.0,"Rick Ross - Here I Am (Official Music Video) ft. Nelly, Avery Storm",RickRossVEVO,54105861.0,294675.0,7086.0,True,True,44259960.0,hip hop
9670,Zion & Lennox,Otra vez (feat. J Balvin),Motivan2,album,0.832,0.772,10.0,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,209453.0,Lauryn Hill - To Zion,JeNnILoVeSmUsIc,22620403.0,139686.0,5901.0,False,False,772338760.0,reggaeton
9676,DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),KHALED KHALED,album,0.477,0.727,2.0,-4.053,0.286,0.000866,0.0,0.108,0.227,150.062,236524.0,"DJ Khaled - EVERY CHANCE I GET (Official Music Video) ft. Lil Baby, Lil Durk",DJKhaledVEVO,164632047.0,1162360.0,34010.0,True,True,228348319.0,hip hop
9677,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),GOD DID,album,0.677,0.495,4.0,-7.174,0.0821,0.0668,0.0,0.319,0.152,129.974,178176.0,DJ Khaled ft. Drake & Lil Baby - STAYING ALIVE (Official Video),DJKhaledVEVO,29601774.0,453354.0,18233.0,True,True,131807134.0,hip hop
9678,DJ Khaled,NO SECRET (feat. Drake),GOD DID,album,0.398,0.626,1.0,-4.164,0.0367,0.195,2.55e-05,0.16,0.0404,106.733,47354.0,"DJ Khaled ""No Secret"" ft. Drake (Music Video)",RAPTRAX,10747.0,284.0,8.0,False,False,27444245.0,hip hop
9679,DJ Khaled,POPSTAR (feat. Drake),KHALED KHALED,album,0.803,0.565,5.0,-4.711,0.235,0.0558,0.0,0.141,0.474,163.085,200221.0,DJ Khaled ft. Drake - POPSTAR (Official Music Video - Starring Justin Bieber),DJKhaledVEVO,291378174.0,4069377.0,150920.0,True,True,600816184.0,hip hop
9680,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,album,0.613,0.681,8.0,-3.089,0.0778,0.0287,0.0,0.126,0.619,97.621,204664.0,"DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller",DJKhaledVEVO,1062952236.0,5632195.0,149758.0,True,True,937297582.0,hip hop
9681,DJ Khaled,GREECE (feat. Drake),KHALED KHALED,album,0.687,0.336,5.0,-10.748,0.0456,0.0755,0.0,0.126,0.215,85.828,219270.0,DJ Khaled ft. Drake - GREECE (Official Visualizer),DJKhaledVEVO,65874098.0,603131.0,19788.0,True,True,442436072.0,hip hop
9682,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,album,0.599,0.667,7.0,-4.267,0.0367,0.0533,0.0,0.134,0.817,80.984,288877.0,"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",DJKhaledVEVO,1700439080.0,10326203.0,390704.0,True,True,1159077755.0,hip hop
9683,DJ Khaled,I'm On One,We The Best Forever,album,0.413,0.807,11.0,-3.499,0.318,0.0536,0.0,0.631,0.438,149.33,296147.0,"DJ Khaled - I'm On One (Explicit Version) ft. Drake, Rick Ross, Lil Wayne",DJKhaledVEVO,201243386.0,973320.0,65167.0,True,True,200860448.0,hip hop
9685,DJ Khaled,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Victory,album,0.545,0.781,10.0,-3.616,0.185,0.0139,0.0,0.161,0.277,150.097,232507.0,"DJ Khaled ""All I Do Is Win"" feat. Ludacris, Rick Ross, T-Pain & Snoop Dogg / Victory In Stores Now",KOCHRECORDS,118147093.0,736298.0,39883.0,True,True,298554019.0,hip hop
9686,Megan Thee Stallion,Beautiful Mistakes (feat. Megan Thee Stallion),JORDI (Deluxe),album,0.713,0.676,10.0,-5.483,0.027,0.0377,0.0,0.154,0.721,99.048,227395.0,Maroon 5 - Beautiful Mistakes ft. Megan Thee Stallion (Official Music Video),Maroon5VEVO,146805833.0,1486916.0,35659.0,True,True,562537258.0,hip hop
9687,Megan Thee Stallion,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),single,0.935,0.454,1.0,-7.509,0.375,0.0194,0.0,0.0824,0.357,133.073,187541.0,Cardi B - WAP feat. Megan Thee Stallion [Official Music Video],Cardi B,491081173.0,8780413.0,598076.0,True,True,1139623127.0,hip hop
9688,Megan Thee Stallion,Sweetest Pie,Traumazine,album,0.814,0.626,7.0,-7.187,0.214,0.173,0.0,0.101,0.686,123.972,201334.0,Megan Thee Stallion & Dua Lipa - Sweetest Pie [Official Video],Megan Thee Stallion,62623814.0,1055742.0,37110.0,True,True,251154370.0,hip hop
9689,Megan Thee Stallion,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",single,0.8,0.837,6.0,-2.807,0.0491,0.00406,0.00313,0.0904,0.702,100.015,225600.0,"DJ Snake, Ozuna, Megan Thee Stallion, LISA of BLACKPINK - SG (Official Music Video)",DJSnakeVEVO,189936873.0,4965979.0,339120.0,True,True,200709786.0,hip hop
9690,Megan Thee Stallion,Her,Traumazine,album,0.945,0.848,1.0,-4.76,0.326,0.374,3.31e-05,0.101,0.819,119.918,137107.0,Megan Thee Stallion - Her [Official Video],Megan Thee Stallion,9941958.0,283530.0,13359.0,True,True,35617877.0,hip hop
9691,Megan Thee Stallion,Body,Good News,album,0.914,0.732,8.0,-6.1,0.241,0.0166,0.0,0.107,0.469,94.066,171067.0,Megan Thee Stallion - Body [Official Video],Megan Thee Stallion,143983689.0,2094500.0,73286.0,True,True,276552095.0,hip hop
9692,Megan Thee Stallion,Megan's Piano,Something for Thee Hotties,album,0.953,0.621,11.0,-7.565,0.154,0.00799,4.87e-06,0.307,0.378,132.063,113430.0,Megan Thee Stallion - Megan's Piano [Official Audio],Megan Thee Stallion,12474424.0,136473.0,1822.0,True,True,81932476.0,hip hop
9693,Megan Thee Stallion,Thot Shit,Something for Thee Hotties,album,0.949,0.683,9.0,-4.242,0.0946,0.0199,0.0,0.171,0.887,130.012,184635.0,Megan Thee Stallion - Thot Shit [Official Video],Megan Thee Stallion,57253168.0,1175835.0,52710.0,True,True,252117867.0,hip hop
9694,Megan Thee Stallion,Savage,Suga,album,0.843,0.741,11.0,-5.609,0.334,0.0252,0.0,0.096,0.68,168.983,155497.0,Megan Thee Stallion - Savage [Lyric Video],Megan Thee Stallion,114732200.0,1037345.0,16295.0,True,True,385594221.0,hip hop
9695,Megan Thee Stallion,Butter - Megan Thee Stallion Remix,Butter (Megan Thee Stallion Remix),single,0.739,0.588,8.0,-4.971,0.136,0.00308,0.0,0.109,0.774,109.958,164457.0,BTS (방탄소년단) 'Butter (feat. Megan Thee Stallion)' Official Visualizer,HYBE LABELS,69255155.0,5471656.0,609243.0,True,True,142879412.0,hip hop
9696,Yuridia,Qué Agonía,Pa' Luego Es Tarde,album,0.732,0.573,11.0,-5.733,0.0237,0.56,9.34e-06,0.0543,0.882,97.502,152923.0,"Yuridia, Angela Aguilar - Qué Agonía (Video Oficial)",YuridiaVEVO,150070377.0,939507.0,29746.0,True,True,98582948.0,pop
9697,Yuridia,¿Y Qué Tal Si Funciona?,Pa' Luego Es Tarde,album,0.669,0.497,5.0,-5.48,0.0327,0.621,0.0,0.103,0.701,130.992,185038.0,"Yuridia, Banda MS de Sergio Lizárraga - ¿Y Qué Tal Si Funciona? (Video Oficial)",YuridiaVEVO,30791145.0,174862.0,12198.0,True,True,50855902.0,pop
